id,age,income,highest_degree,self_learning_hours,favourite_domain
95006,61,81,Bachelor,0.51,Business Analytics
95007,57,9,Master,0.42,AI
95008,55,20,Bachelor,1.84,Data Science
95009,18,99,Bachelor,1.08,Software Engineering
95010,59,84,Master,1.75,Data Science
95011,19,49,Bachelor,3.17,Cybersecurity
95012,25,72,High School,2.87,Cybersecurity
95013,52,35,PhD,1.7,Cybersecurity
95014,26,13,Master,3.62,Cybersecurity
95015,51,68,High School,0.73,Data Science
95016,22,61,PhD,2.19,Data Science
95017,39,79,Bachelor,2.79,Business Analytics
95018,52,20,Bachelor,1.65,AI
95019,60,15,Bachelor,0.64,Business Analytics
95020,54,29,Master,2.76,Business Analytics
95021,48,83,High School,2.49,Cybersecurity
95022,36,34,Master,1.54,AI
95023,33,32,Bachelor,1.07,Data Science
95024,18,48,PhD,1.09,Cybersecurity
95025,21,26,Bachelor,0.54,Data Science
95026,52,67,Bachelor,2.46,Cybersecurity
95027,29,55,Bachelor,3.29,Data Science
95028,25,81,Bachelor,0.73,Cybersecurity
95029,19,64,High School,3.69,Data Science
95030,57,29,PhD,2.16,Data Science
95031,28,50,Bachelor,1.72,Business Analytics
95032,58,27,High School,1.19,Software Engineering
95033,52,16,Master,1.45,AI
95034,25,82,PhD,0.41,Business Analytics
95035,50,65,Master,3.03,Data Science
95036,62,75,PhD,2.26,Software Engineering
95037,20,8,PhD,1.33,Business Analytics
95038,58,30,High School,2.02,Software Engineering
95039,21,77,Master,3.66,Data Science
95040,39,32,PhD,0.84,AI
95041,57,75,Master,2.46,Software Engineering
95042,29,41,PhD,3.49,Software Engineering
95043,65,71,Master,0.37,Business Analytics
95044,19,81,Master,2.47,Software Engineering
95045,63,60,PhD,3.35,Software Engineering
95046,70,85,High School,3.05,AI
95047,49,79,Master,0.14,Cybersecurity
95048,24,15,Master,0.93,Cybersecurity
95049,54,5,PhD,3.53,Software Engineering
95050,59,99,PhD,0.17,Business Analytics
95051,48,8,PhD,0.57,AI
95052,42,28,High School,2.02,Business Analytics
95053,61,44,Master,1.46,Business Analytics
95054,27,89,PhD,0.74,Business Analytics
95055,44,57,Master,2.17,Data Science
95056,34,96,High School,1.74,Business Analytics
95057,22,44,High School,2.88,Cybersecurity
95058,35,98,PhD,2.14,Cybersecurity
95059,29,33,High School,1.24,AI
95060,53,85,PhD,2.11,Data Science
95061,58,6,Bachelor,2.59,Data Science
95062,25,52,Master,1.64,Business Analytics
95063,70,72,Bachelor,1.83,AI
95064,50,23,PhD,1.44,Cybersecurity
95065,20,78,High School,1.85,Business Analytics
95066,31,72,Bachelor,0.54,Cybersecurity
95067,69,14,Master,2.34,Software Engineering
95068,37,22,Bachelor,1.52,Cybersecurity
95069,26,41,High School,3.02,AI
95070,54,90,PhD,1.14,Business Analytics
95071,36,51,High School,1.32,Cybersecurity
95072,53,9,Master,0.2,Software Engineering
95073,28,20,Bachelor,2.99,AI
95074,65,77,PhD,0.81,Data Science
95075,38,37,Bachelor,3.74,Software Engineering
95076,66,44,PhD,2.59,Business Analytics
95077,65,63,Bachelor,0.53,Software Engineering
95078,66,7,Master,1.13,Software Engineering
95079,58,41,Master,3.96,Software Engineering
95080,52,55,High School,1.22,AI
95081,65,81,PhD,2.28,Cybersecurity
95082,40,97,High School,0.25,AI
95083,59,84,PhD,1.43,AI
95084,32,75,Master,3.66,AI
95085,69,8,Master,1.19,Business Analytics
95086,37,12,High School,2.53,Cybersecurity
95087,66,38,PhD,3.97,AI
95088,60,39,PhD,1.56,Software Engineering
95089,67,63,Master,1.96,Business Analytics
95090,42,17,Master,2.81,Software Engineering
95091,45,68,Bachelor,0.28,Data Science
95092,25,17,High School,3.3,Software Engineering
95093,69,76,Bachelor,3.51,Software Engineering
95094,66,63,Master,0.56,Business Analytics
95095,59,12,High School,3.37,AI
95096,41,97,PhD,2.27,Data Science
95097,47,63,Master,1.28,Software Engineering
95098,37,81,Master,2.58,AI
95099,32,28,High School,0.83,AI
95100,34,28,Master,3.67,Data Science
95101,67,9,Bachelor,1.96,Data Science
95102,61,36,Master,0.99,AI
95103,53,85,PhD,1.99,Software Engineering
95104,39,79,High School,3.24,Software Engineering
95105,25,77,PhD,0.63,Software Engineering
95106,43,58,PhD,1.51,AI
95107,55,16,High School,0.72,Business Analytics
95108,23,21,Bachelor,2.33,Software Engineering
95109,21,99,Bachelor,3.4,AI
95110,18,73,Master,1.5,AI
95111,62,84,PhD,2.05,Cybersecurity
95112,52,30,High School,1.76,Software Engineering
95113,51,38,High School,3.88,Business Analytics
95114,39,74,Master,3.34,AI
95115,48,29,Master,2.93,Business Analytics
95116,33,11,Master,1.45,Business Analytics
95117,51,95,High School,3.76,Business Analytics
95118,31,27,Bachelor,0.85,Data Science
95119,65,31,PhD,0.93,Cybersecurity
95120,43,30,Master,1.19,Business Analytics
95121,54,69,PhD,0.3,Business Analytics
95122,66,16,High School,3.0,AI
95123,43,38,Master,3.28,Software Engineering
95124,50,86,Master,1.92,Software Engineering
95125,20,38,High School,3.21,Data Science
95126,35,42,Bachelor,3.92,Cybersecurity
95127,45,15,High School,0.59,Cybersecurity
95128,41,32,High School,2.16,Cybersecurity
95129,42,54,Master,2.9,Data Science
95130,61,40,High School,3.13,Software Engineering
95131,27,87,Bachelor,2.06,Data Science
95132,62,60,Bachelor,0.05,Cybersecurity
95133,34,86,High School,2.59,Cybersecurity
95134,56,77,Master,3.14,Software Engineering
95135,28,32,High School,3.9,Data Science
95136,31,13,High School,2.4,Business Analytics
95137,29,80,PhD,2.23,Data Science
95138,21,55,Master,1.74,AI
95139,49,17,Bachelor,1.04,Software Engineering
95140,38,39,Bachelor,2.33,Cybersecurity
95141,29,65,PhD,3.68,AI
95142,40,8,Master,1.22,Cybersecurity
95143,63,65,Master,2.69,Cybersecurity
95144,57,36,Master,2.56,Business Analytics
95145,21,59,Bachelor,1.96,Cybersecurity
95146,42,69,Bachelor,1.86,Software Engineering
95147,38,23,High School,0.73,Cybersecurity
95148,65,92,High School,1.2,AI
95149,49,91,High School,3.64,AI
95150,40,88,High School,1.87,Business Analytics
95151,52,25,PhD,1.38,Cybersecurity
95152,46,88,High School,3.28,Data Science
95153,50,83,PhD,1.6,Data Science
95154,25,62,Master,2.0,Data Science
95155,65,69,High School,2.73,Software Engineering
95156,37,73,PhD,1.98,Cybersecurity
95157,41,75,High School,0.28,Cybersecurity
95158,34,23,High School,2.15,Business Analytics
95159,20,27,Bachelor,0.11,Data Science
95160,66,19,High School,0.99,Software Engineering
95161,64,52,Bachelor,1.69,Cybersecurity
95162,45,51,High School,3.62,AI
95163,45,86,PhD,1.98,Software Engineering
95164,52,35,Bachelor,1.59,Data Science
95165,19,94,High School,0.47,Cybersecurity
95166,51,71,High School,0.19,Business Analytics
95167,70,74,Bachelor,0.7,Data Science
95168,22,86,High School,2.14,Cybersecurity
95169,26,18,High School,2.24,AI
95170,47,74,PhD,0.0,AI
95171,19,29,PhD,3.54,Software Engineering
95172,49,74,PhD,1.07,Data Science
95173,59,17,PhD,0.31,Software Engineering
95174,62,50,Master,1.25,Software Engineering
95175,43,52,Bachelor,3.58,Cybersecurity
95176,51,88,PhD,0.09,Cybersecurity
95177,21,11,PhD,0.84,Cybersecurity
95178,58,72,Master,0.61,Data Science
95179,66,61,Bachelor,1.51,AI
95180,26,72,High School,0.26,AI
95181,50,42,Bachelor,0.81,Cybersecurity
95182,43,61,PhD,1.0,Data Science
95183,23,48,Master,3.36,AI
95184,59,72,Master,1.45,Data Science
95185,39,28,Master,2.29,Business Analytics
95186,24,84,PhD,3.7,Cybersecurity
95187,63,72,Master,2.34,AI
95188,64,19,PhD,0.45,Cybersecurity
95189,57,33,Master,0.94,AI
95190,20,6,Bachelor,0.58,Cybersecurity
95191,30,99,PhD,1.0,Data Science
95192,26,8,PhD,0.27,AI
95193,66,67,High School,1.62,Software Engineering
95194,50,71,PhD,0.48,Cybersecurity
95195,61,87,PhD,3.85,Business Analytics
95196,41,99,High School,2.63,AI
95197,44,42,High School,3.96,Business Analytics
95198,29,81,PhD,0.65,Software Engineering
95199,25,67,Master,2.64,Data Science
95200,25,24,Master,3.26,Cybersecurity
95201,28,59,Master,1.22,AI
95202,63,92,Bachelor,2.92,Software Engineering
95203,50,29,High School,0.18,AI
95204,70,7,Master,3.26,Cybersecurity
95205,60,84,Master,0.67,Software Engineering
95206,19,94,Master,2.33,Cybersecurity
95207,46,27,PhD,3.16,Cybersecurity
95208,45,76,High School,1.28,AI
95209,19,37,High School,1.68,Cybersecurity
95210,26,44,High School,3.96,Business Analytics
95211,58,99,PhD,2.22,Data Science
95212,25,74,Bachelor,3.32,Business Analytics
95213,46,35,Master,0.43,Cybersecurity
95214,62,92,PhD,3.61,AI
95215,46,12,High School,1.29,Software Engineering
95216,51,77,Master,1.36,Software Engineering
95217,47,91,Master,3.71,Software Engineering
95218,65,42,Master,0.85,AI
95219,53,52,PhD,1.95,AI
95220,30,16,Bachelor,2.99,Business Analytics
95221,28,31,Bachelor,2.5,Data Science
95222,32,47,High School,3.73,Data Science
95223,43,94,Master,0.91,Data Science
95224,49,65,Master,0.75,AI
95225,32,42,PhD,2.79,Cybersecurity
95226,53,94,Master,1.6,Data Science
95227,20,63,PhD,0.21,Business Analytics
95228,20,14,Bachelor,2.49,Data Science
95229,30,45,Master,3.62,Cybersecurity
95230,24,36,Master,3.55,Software Engineering
95231,28,33,Bachelor,1.19,AI
95232,18,44,Master,1.08,Cybersecurity
95233,63,11,Master,2.08,Software Engineering
95234,35,43,Master,1.57,AI
95235,20,46,Master,1.27,Software Engineering
95236,53,18,Master,2.95,Data Science
95237,37,100,Master,3.79,Cybersecurity
95238,39,31,Bachelor,2.65,Business Analytics
95239,58,94,Master,3.3,AI
95240,50,10,Bachelor,3.23,Software Engineering
95241,56,35,PhD,1.76,AI
95242,21,59,Bachelor,3.43,AI
95243,70,32,Bachelor,3.25,Data Science
95244,56,75,Bachelor,1.25,Software Engineering
95245,24,94,Bachelor,2.73,AI
95246,32,49,Master,0.97,Business Analytics
95247,35,22,Bachelor,2.92,Business Analytics
95248,69,54,Master,1.12,Data Science
95249,35,81,PhD,2.0,Software Engineering
95250,66,77,Bachelor,3.23,AI
95251,35,92,Bachelor,0.8,Business Analytics
95252,63,96,Bachelor,0.1,AI
95253,32,91,Bachelor,3.02,Software Engineering
95254,50,54,PhD,0.64,Business Analytics
95255,46,40,Master,3.5,Business Analytics
95256,53,39,PhD,2.23,AI
95257,69,43,High School,3.92,Data Science
95258,61,16,High School,0.89,AI
95259,70,13,Master,3.35,Cybersecurity
95260,50,9,PhD,3.89,Data Science
95261,64,26,PhD,0.37,Business Analytics
95262,50,33,PhD,0.85,Business Analytics
95263,29,27,Bachelor,2.19,Data Science
95264,65,25,High School,0.13,Software Engineering
95265,38,89,Bachelor,1.71,Cybersecurity
95266,62,21,Master,2.9,Cybersecurity
95267,51,44,Master,3.54,Cybersecurity
95268,21,31,Master,3.86,Data Science
95269,26,65,Master,0.41,Business Analytics
95270,35,31,PhD,3.65,AI
95271,33,80,Master,0.27,AI
95272,68,96,Bachelor,1.53,Cybersecurity
95273,42,33,High School,1.25,Cybersecurity
95274,22,98,PhD,2.1,Business Analytics
95275,36,70,High School,2.08,Data Science
95276,47,6,High School,3.45,AI
95277,58,33,Master,1.51,Data Science
95278,45,39,PhD,3.19,Business Analytics
95279,64,37,Master,1.92,Cybersecurity
95280,31,72,High School,2.17,Data Science
95281,63,73,Master,1.02,Cybersecurity
95282,40,8,PhD,0.03,Cybersecurity
95283,50,10,Bachelor,0.72,Software Engineering
95284,60,30,Bachelor,0.38,Data Science
95285,56,71,Master,0.2,Software Engineering
95286,22,90,High School,1.17,Data Science
95287,63,49,PhD,0.42,AI
95288,59,84,High School,3.59,Software Engineering
95289,37,6,Master,2.01,Business Analytics
95290,55,6,Bachelor,3.37,Cybersecurity
95291,35,27,PhD,3.59,Cybersecurity
95292,37,42,PhD,3.72,Software Engineering
95293,42,35,Bachelor,0.83,AI
95294,57,7,Bachelor,3.69,Cybersecurity
95295,67,46,Bachelor,1.39,Software Engineering
95296,21,90,PhD,0.94,AI
95297,54,25,PhD,1.34,Business Analytics
95298,52,7,Bachelor,1.5,Data Science
95299,23,97,Bachelor,1.24,Cybersecurity
95300,30,34,Bachelor,0.19,Software Engineering
95301,36,89,Master,3.42,AI
95302,29,28,Bachelor,3.19,Software Engineering
95303,41,8,Bachelor,2.67,Data Science
95304,55,43,Master,2.34,AI
95305,21,63,PhD,3.74,Data Science
95306,30,25,High School,1.39,Data Science
95307,45,27,High School,1.12,Cybersecurity
95308,68,48,PhD,3.82,Software Engineering
95309,19,20,Master,2.16,Data Science
95310,21,56,Master,3.44,Cybersecurity
95311,27,95,High School,2.65,Cybersecurity
95312,41,27,Master,0.95,AI
95313,46,7,Master,2.67,Data Science
95314,67,39,Master,1.97,Cybersecurity
95315,33,61,PhD,1.29,Software Engineering
95316,42,58,Bachelor,1.94,Business Analytics
95317,64,77,PhD,2.47,AI
95318,65,30,PhD,2.79,Software Engineering
95319,32,9,Master,3.56,Software Engineering
95320,29,11,Master,2.71,Business Analytics
95321,64,97,Master,2.19,Business Analytics
95322,58,44,High School,1.81,Software Engineering
95323,62,63,High School,2.59,Software Engineering
95324,32,17,Bachelor,0.42,Data Science
95325,45,88,Master,1.11,Data Science
95326,55,87,Master,2.61,Software Engineering
95327,68,54,High School,2.07,Data Science
95328,57,21,Bachelor,0.73,Cybersecurity
95329,37,12,PhD,2.21,Cybersecurity
95330,19,19,PhD,2.99,Business Analytics
95331,42,41,Master,1.98,Software Engineering
95332,43,48,Master,1.23,Cybersecurity
95333,56,100,PhD,2.06,AI
95334,24,13,High School,2.93,Business Analytics
95335,55,33,High School,1.64,Software Engineering
95336,54,76,Master,3.82,Business Analytics
95337,63,71,High School,1.52,Cybersecurity
95338,67,19,Master,1.57,Business Analytics
95339,50,54,PhD,3.62,Cybersecurity
95340,65,70,Master,0.27,Cybersecurity
95341,46,73,High School,2.44,Data Science
95342,47,47,PhD,1.47,Business Analytics
95343,53,37,Master,0.82,AI
95344,32,59,Master,1.96,Software Engineering
95345,25,10,High School,2.25,Cybersecurity
95346,33,13,High School,1.85,Business Analytics
95347,36,19,High School,3.88,AI
95348,49,93,High School,2.71,Data Science
95349,59,79,High School,0.18,Cybersecurity
95350,18,53,PhD,2.2,Business Analytics
95351,24,5,Bachelor,3.26,Business Analytics
95352,68,22,Master,3.34,Data Science
95353,41,19,PhD,3.05,Cybersecurity
95354,31,41,PhD,1.93,AI
95355,66,64,Master,3.74,Data Science
95356,39,78,Master,2.92,AI
95357,69,16,Master,0.48,Cybersecurity
95358,31,43,PhD,3.82,Data Science
95359,57,65,PhD,2.83,AI
95360,19,23,High School,3.32,Cybersecurity
95361,62,64,High School,0.13,Cybersecurity
95362,39,48,Master,3.81,Software Engineering
95363,24,97,Bachelor,2.9,Cybersecurity
95364,66,10,Master,1.09,Cybersecurity
95365,32,81,Bachelor,0.57,AI
95366,55,13,Master,1.02,AI
95367,69,12,PhD,0.23,Software Engineering
95368,64,55,Master,0.49,AI
95369,64,97,Bachelor,0.66,Data Science
95370,25,56,PhD,0.63,AI
95371,63,12,Bachelor,1.44,Software Engineering
95372,19,13,Bachelor,1.36,Cybersecurity
95373,54,5,Bachelor,2.65,Business Analytics
95374,70,97,PhD,1.16,Data Science
95375,56,79,Bachelor,2.69,Cybersecurity
95376,35,56,Master,2.8,Cybersecurity
95377,57,22,Master,3.6,Software Engineering
95378,61,46,High School,1.01,Data Science
95379,63,90,Bachelor,1.17,Software Engineering
95380,40,66,High School,3.21,Software Engineering
95381,51,25,PhD,3.88,Business Analytics
95382,18,22,Bachelor,3.03,Data Science
95383,34,80,PhD,1.05,Software Engineering
95384,23,96,Bachelor,1.38,Data Science
95385,70,45,Bachelor,2.08,AI
95386,35,28,Bachelor,3.92,Business Analytics
95387,64,97,PhD,2.26,AI
95388,58,74,Bachelor,1.91,Business Analytics
95389,67,46,High School,3.83,Cybersecurity
95390,19,58,High School,2.84,Software Engineering
95391,32,35,Bachelor,0.26,Software Engineering
95392,59,63,Master,3.18,Cybersecurity
95393,18,77,PhD,3.0,Data Science
95394,23,13,Master,3.34,Data Science
95395,51,17,High School,2.89,AI
95396,19,73,Master,3.89,Business Analytics
95397,60,41,High School,3.02,Data Science
95398,60,10,Bachelor,0.48,Data Science
95399,24,28,High School,3.03,AI
95400,36,97,High School,3.38,Cybersecurity
95401,60,78,Master,1.46,Data Science
95402,18,89,Master,2.76,Software Engineering
95403,49,31,Bachelor,2.08,Software Engineering
95404,70,35,Bachelor,0.38,Cybersecurity
95405,49,72,Bachelor,2.25,AI
95406,59,19,Master,3.17,AI
95407,47,100,PhD,0.25,Cybersecurity
95408,43,93,High School,2.2,AI
95409,48,64,PhD,3.92,Cybersecurity
95410,60,18,Master,3.04,Data Science
95411,24,50,High School,0.34,AI
95412,29,82,PhD,3.16,Business Analytics
95413,60,27,PhD,1.23,Business Analytics
95414,39,82,PhD,0.31,Software Engineering
95415,35,26,Master,2.26,Cybersecurity
95416,57,61,PhD,1.46,Cybersecurity
95417,62,99,PhD,2.67,Business Analytics
95418,53,78,PhD,2.89,AI
95419,54,57,Master,1.43,Software Engineering
95420,28,21,High School,0.25,AI
95421,35,13,Master,1.1,Cybersecurity
95422,35,13,High School,2.43,Business Analytics
95423,51,43,Bachelor,1.09,AI
95424,44,56,Master,1.53,AI
95425,46,88,Master,3.42,Data Science
95426,34,73,Bachelor,1.06,Business Analytics
95427,53,93,High School,0.68,Software Engineering
95428,21,41,PhD,1.44,Software Engineering
95429,30,70,Bachelor,0.83,Cybersecurity
95430,67,39,PhD,0.27,Data Science
95431,67,76,Bachelor,0.05,Business Analytics
95432,69,63,PhD,3.84,AI
95433,67,41,High School,0.56,Business Analytics
95434,62,36,High School,0.55,Software Engineering
95435,64,47,High School,0.31,Software Engineering
95436,43,76,PhD,1.83,Data Science
95437,50,56,Bachelor,0.55,Data Science
95438,37,86,Bachelor,1.05,AI
95439,66,35,Master,1.47,Software Engineering
95440,32,88,High School,0.29,Software Engineering
95441,27,100,Bachelor,0.26,Software Engineering
95442,22,91,Master,3.47,Data Science
95443,61,29,High School,3.21,AI
95444,62,70,Master,1.21,Business Analytics
95445,65,6,High School,1.45,Data Science
95446,62,52,Bachelor,1.79,Cybersecurity
95447,28,66,Bachelor,1.83,Cybersecurity
95448,54,98,PhD,1.97,Cybersecurity
95449,54,36,Bachelor,1.7,Software Engineering
95450,41,97,Bachelor,1.13,AI
95451,44,21,Master,3.06,Data Science
95452,68,76,PhD,1.77,Business Analytics
95453,31,66,PhD,2.69,Business Analytics
95454,41,89,High School,2.25,Business Analytics
95455,31,36,PhD,1.87,Business Analytics
95456,66,25,Master,1.85,Cybersecurity
95457,27,6,Master,2.8,Cybersecurity
95458,41,51,Bachelor,2.58,AI
95459,66,55,High School,0.26,AI
95460,65,62,Master,0.17,AI
95461,70,58,High School,2.73,Business Analytics
95462,69,17,PhD,0.55,Cybersecurity
95463,46,7,Bachelor,2.85,Cybersecurity
95464,34,88,Bachelor,3.16,Software Engineering
95465,33,65,High School,0.29,AI
95466,19,19,Bachelor,3.05,Cybersecurity
95467,23,51,Bachelor,0.55,AI
95468,47,7,Bachelor,2.18,Data Science
95469,45,38,Master,2.98,Business Analytics
95470,39,37,PhD,0.59,Business Analytics
95471,57,15,Master,3.33,AI
95472,22,39,Master,0.79,Business Analytics
95473,30,93,Master,0.82,AI
95474,30,74,Master,1.49,Cybersecurity
95475,56,83,Master,1.42,Cybersecurity
95476,65,56,PhD,3.06,Business Analytics
95477,18,22,PhD,2.85,Software Engineering
95478,27,47,High School,3.52,Cybersecurity
95479,45,39,High School,0.96,Data Science
